 LIST OF OBSOLETE COORDINATE ENTRIES AND SUCCESSORS
OBSLTE    03-Oct-23 1NBG     1P4M
OBSLTE    03-Oct-23 1NBT     2NBT
OBSLTE    03-Oct-23 1NCM     2NCM
OBSLTE    03-Oct-23 1NEF     2NEF
OBSLTE    03-Oct-23 1NEO     2NEO
OBSLTE    03-Oct-23 1NGV     1YOV
OBSLTE    03-Oct-23 1NHD     1VRW
OBSLTE    03-Oct-23 1NJ7     1T50
OBSLTE    03-Oct-23 1NLE     1O3Z
OBSLTE    03-Oct-23 1NNG     1YLI
OBSLTE    03-Oct-23 1NNM     1PG4
OBSLTE    03-Oct-23 1NNN     1PG3
OBSLTE    03-Oct-23 1NO0     1OS0
OBSLTE    03-Oct-23 1NRC     1OIA
OBSLTE    03-Oct-23 1NRD     2NRD
OBSLTE    03-Oct-23 1NRH     1U8X
OBSLTE    03-Oct-23 1NT7     1O23
OBSLTE    03-Oct-23 1NUM     1AUD
OBSLTE    03-Oct-23 1NVH     1QXF
OBSLTE    03-Oct-23 1NWJ     1Q53
OBSLTE    03-Oct-23 1NYZ     1SY4
OBSLTE    03-Oct-23 1NZH     1Y21
OBSLTE    03-Oct-23 1NZT     1XXE
OBSLTE    03-Oct-23 1O09     1P9K
OBSLTE    03-Oct-23 1O0G     1QWQ
OBSLTE    03-Oct-23 1O0I     1SC0
OBSLTE    03-Oct-23 1O0U     2B8N
OBSLTE    03-Oct-23 1O0Y     3R12
OBSLTE    03-Oct-23 1O0Z     1O53
OBSLTE    03-Oct-23 1O14     2AJR
OBSLTE    03-Oct-23 1O2C     1O51
OBSLTE    03-Oct-23 1O5N     1VJ2
OBSLTE    03-Oct-23 1O5Y     1VJL
OBSLTE    03-Oct-23 1O6N     2BP4
OBSLTE    03-Oct-23 1O7R     1VZT
OBSLTE    03-Oct-23 1OAM     1OKE
OBSLTE    03-Oct-23 1OEQ     2BYW
OBSLTE    03-Oct-23 1OER     2BYX
OBSLTE    03-Oct-23 1OF7     2VLE
OBSLTE    03-Oct-23 1OG8     2BUH
OBSLTE    03-Oct-23 1OG9     2BUI
OBSLTE    03-Oct-23 1OGR     
OBSLTE    03-Oct-23 1OJB     2XFU
OBSLTE    03-Oct-23 1OJS     2X0I
OBSLTE    03-Oct-23 1OJU     2X0J
OBSLTE    03-Oct-23 1OKU     2C5V
OBSLTE    03-Oct-23 1OLB     2OLB
OBSLTE    03-Oct-23 1OM3     6N32
OBSLTE    03-Oct-23 1OMF     2OMF
OBSLTE    03-Oct-23 1OP3     6N35
OBSLTE    03-Oct-23 1OP5     6N2X
OBSLTE    03-Oct-23 1OQZ     3S8R
OBSLTE    03-Oct-23 1ORA     2ORA
OBSLTE    03-Oct-23 1OTZ     4V46
OBSLTE    03-Oct-23 1OYM     1Q9M
OBSLTE    03-Oct-23 1OZ4     3CF1
OBSLTE    03-Oct-23 1P07     1GBJ
OBSLTE    03-Oct-23 1P08     1GBM
OBSLTE    03-Oct-23 1P0T     4V46
OBSLTE    03-Oct-23 1P38     5UOJ
OBSLTE    03-Oct-23 1P41     1O57
OBSLTE    03-Oct-23 1P67     1RGJ
OBSLTE    03-Oct-23 1P6G     4V47
OBSLTE    03-Oct-23 1P6Z     3SSW
OBSLTE    03-Oct-23 1P85     4V47
OBSLTE    03-Oct-23 1P86     4V48
OBSLTE    03-Oct-23 1P87     4V48
OBSLTE    03-Oct-23 1P9V     1SDJ
OBSLTE    03-Oct-23 1PAB     2PAB
OBSLTE    03-Oct-23 1PAP     9PAP
OBSLTE    03-Oct-23 1PAW     2PAW
OBSLTE    03-Oct-23 1PB6     3LOC
OBSLTE    03-Oct-23 1PC1     1Q4V
OBSLTE    03-Oct-23 1PCD     2PCD
OBSLTE    03-Oct-23 1PCY     1PLC
OBSLTE    03-Oct-23 1PDS     1TI7
OBSLTE    03-Oct-23 1PEC     2PEC
OBSLTE    03-Oct-23 1PEL     2PEL
OBSLTE    03-Oct-23 1PEP     4PEP
OBSLTE    03-Oct-23 1PF0     1VP6
OBSLTE    03-Oct-23 1PF4     
OBSLTE    03-Oct-23 1PGD     2PGD
OBSLTE    03-Oct-23 1PGH     2PGH
OBSLTE    03-Oct-23 1PGK     3PGK
OBSLTE    03-Oct-23 1PGM     3PGM
OBSLTE    03-Oct-23 1PHY     2PHY
OBSLTE    03-Oct-23 1PLZ     1X82
OBSLTE    03-Oct-23 1PM0     1RYR
OBSLTE    03-Oct-23 1PM8     1RYS
OBSLTE    03-Oct-23 1PMQ     4Z9L
OBSLTE    03-Oct-23 1PMZ     2OPO
OBSLTE    03-Oct-23 1PN1     1S0P
OBSLTE    03-Oct-23 1PNS     4V49
OBSLTE    03-Oct-23 1PNU     4V49
OBSLTE    03-Oct-23 1PNX     4V4A
OBSLTE    03-Oct-23 1PNY     4V4A
OBSLTE    03-Oct-23 1PPS     2PPS
OBSLTE    03-Oct-23 1PRI     2PRI
OBSLTE    03-Oct-23 1PRJ     2PRJ
OBSLTE    03-Oct-23 1PS4     1Q2U
OBSLTE    03-Oct-23 1PSG     3PSG
OBSLTE    03-Oct-23 1PTB     3PTB
OBSLTE    03-Oct-23 1PTC     2PTC
OBSLTE    03-Oct-23 1PTE     3PTE
OBSLTE    03-Oct-23 1PTN     2PTN
OBSLTE    03-Oct-23 1PTP     5PTP
OBSLTE    03-Oct-23 1PXF     3ERS
OBSLTE    03-Oct-23 1Q1D     1QZR
OBSLTE    03-Oct-23 1Q26     
OBSLTE    03-Oct-23 1Q28     
OBSLTE    03-Oct-23 1Q4F     1VRZ
OBSLTE    03-Oct-23 1Q4M     2F2G
OBSLTE    03-Oct-23 1Q9Q     3SY0
OBSLTE    03-Oct-23 1Q9R     3T65
OBSLTE    03-Oct-23 1Q9T     3T77
OBSLTE    03-Oct-23 1Q9V     3T4Y
OBSLTE    03-Oct-23 1QA8     1GFW
OBSLTE    03-Oct-23 1QDX     1ES1
OBSLTE    03-Oct-23 1QE8     1C7J
OBSLTE    03-Oct-23 1QJ2     1N5W
OBSLTE    03-Oct-23 1QLA     2BS2
OBSLTE    03-Oct-23 1QMK     1QNV
OBSLTE    03-Oct-23 1QMM     1E8X
OBSLTE    03-Oct-23 1QO9     6XYS
OBSLTE    03-Oct-23 1QOC     1J7A
OBSLTE    03-Oct-23 1QOD     1J7B
OBSLTE    03-Oct-23 1QOE     1J7C
OBSLTE    03-Oct-23 1QON     6XYU
OBSLTE    03-Oct-23 1QQ8     1N45
OBSLTE    03-Oct-23 1QTL     1C5F
OBSLTE    03-Oct-23 1QU8     1HYK
OBSLTE    03-Oct-23 1QVH     2A45
OBSLTE    03-Oct-23 1QY5     6D28
OBSLTE    03-Oct-23 1QYH     1U2O
OBSLTE    03-Oct-23 1QZO     2DSZ
OBSLTE    03-Oct-23 1R04     2R04
OBSLTE    03-Oct-23 1R06     2R06
OBSLTE    03-Oct-23 1R07     2R07
OBSLTE    03-Oct-23 1R0T     1Z7K
OBSLTE    03-Oct-23 1R1E     1ERI
OBSLTE    03-Oct-23 1R2V     2DPE
OBSLTE    03-Oct-23 1R3P     1VJM
OBSLTE    03-Oct-23 1R5R     3BJH
OBSLTE    03-Oct-23 1R72     1XCB
OBSLTE    03-Oct-23 1R7K     1Z9W
OBSLTE    03-Oct-23 1R83     2CVR
OBSLTE    03-Oct-23 1R8R     1S9D
OBSLTE    03-Oct-23 1R9E     4MTJ
OBSLTE    03-Oct-23 1R9R     1SFO
OBSLTE    03-Oct-23 1RB1     3K7Z
OBSLTE    03-Oct-23 1REL     2REL
OBSLTE    03-Oct-23 1RFM     2X06
OBSLTE    03-Oct-23 1RFW     1SZX
OBSLTE    03-Oct-23 1RHE     2RHE
OBSLTE    03-Oct-23 1RHV     4RHV
OBSLTE    03-Oct-23 1RID     
OBSLTE    03-Oct-23 1RIG     2RIG
OBSLTE    03-Oct-23 1RKO     1ZKN
OBSLTE    03-Oct-23 1RLE     
OBSLTE    03-Oct-23 1RLL     
OBSLTE    03-Oct-23 1RM2     2RM2
OBSLTE    03-Oct-23 1RM7     2B8J
OBSLTE    03-Oct-23 1RMI     1WU3
OBSLTE    03-Oct-23 1RMW     2B82
OBSLTE    03-Oct-23 1RN3     3RN3
OBSLTE    03-Oct-23 1RN5     1Y6H
OBSLTE    03-Oct-23 1RNS     2RNS
OBSLTE    03-Oct-23 1ROX     2ROX
OBSLTE    03-Oct-23 1ROY     2ROY
OBSLTE    03-Oct-23 1RR1     2RR1
OBSLTE    03-Oct-23 1RR5     1U68
OBSLTE    03-Oct-23 1RRT     1VRL
OBSLTE    03-Oct-23 1RS1     2RS1
OBSLTE    03-Oct-23 1RS3     2RS3
OBSLTE    03-Oct-23 1RS5     2RS5
OBSLTE    03-Oct-23 1RSL     2RSL
OBSLTE    03-Oct-23 1RU8     3RJZ
OBSLTE    03-Oct-23 1RUX     1P30
OBSLTE    03-Oct-23 1RV2     2P5O
OBSLTE    03-Oct-23 1RW3     4MH8
OBSLTE    03-Oct-23 1RW6     3NYL
OBSLTE    03-Oct-23 1RW7     4QYX
OBSLTE    03-Oct-23 1S0K     2AH2
OBSLTE    03-Oct-23 1S1H     4V4B
OBSLTE    03-Oct-23 1S1I     4V4B
OBSLTE    03-Oct-23 1S65     2IDW
OBSLTE    03-Oct-23 1S6G     2IEN
OBSLTE    03-Oct-23 1S6S     2IEO
OBSLTE    03-Oct-23 1S6T     1VKJ
OBSLTE    03-Oct-23 1S71     1SGV
OBSLTE    03-Oct-23 1S7B     
OBSLTE    03-Oct-23 1SAG     1SAE
OBSLTE    03-Oct-23 1SAH     1SAF
OBSLTE    03-Oct-23 1SAI     1SAE
OBSLTE    03-Oct-23 1SAJ     1SAF
OBSLTE    03-Oct-23 1SBA     2SBA
OBSLTE    03-Oct-23 1SBV     4SBV
OBSLTE    03-Oct-23 1SCP     2SCP
OBSLTE    03-Oct-23 1SCT     4HRR
OBSLTE    03-Oct-23 1SDH     3SDH
OBSLTE    03-Oct-23 1SE1     1VRS
OBSLTE    03-Oct-23 1SEC     2SEC
OBSLTE    03-Oct-23 1SEO     2ZAL
OBSLTE    03-Oct-23 1SGA     2SGA
OBSLTE    03-Oct-23 1SGB     3SGB
OBSLTE    03-Oct-23 1SGX     
OBSLTE    03-Oct-23 1SHE     2PK8
OBSLTE    03-Oct-23 1SIA     1KYJ
OBSLTE    03-Oct-23 1SIC     2SIC
OBSLTE    03-Oct-23 1SIL     2SIL
OBSLTE    03-Oct-23 1SIM     2SIM
OBSLTE    03-Oct-23 1SKC     2SKC
OBSLTE    03-Oct-23 1SKD     2SKD
OBSLTE    03-Oct-23 1SKE     2SKE
OBSLTE    03-Oct-23 1SN3     2SN3
OBSLTE    03-Oct-23 1SNI     2SNI
OBSLTE    03-Oct-23 1SNS     2SNS
OBSLTE    03-Oct-23 1SNW     2SNW
OBSLTE    03-Oct-23 1SOB     2SOB
OBSLTE    03-Oct-23 1SOD     2SOD
OBSLTE    03-Oct-23 1SPZ     2SPZ
OBSLTE    03-Oct-23 1SRT     2SRT
OBSLTE    03-Oct-23 1SSI     3SSI
OBSLTE    03-Oct-23 1SSS     1WB8
OBSLTE    03-Oct-23 1STT     2STT
OBSLTE    03-Oct-23 1STW     2STW
OBSLTE    03-Oct-23 1SV7     1T0G
OBSLTE    03-Oct-23 1SV8     2O9O
OBSLTE    03-Oct-23 1T2G     2A4J
OBSLTE    03-Oct-23 1T42     1U6B
OBSLTE    03-Oct-23 1T4H     6CN9
OBSLTE    03-Oct-23 1TAA     2TAA
OBSLTE    03-Oct-23 1TAX     1GOK
OBSLTE    03-Oct-23 1TBM     2HD1
OBSLTE    03-Oct-23 1TBS     2TBS
OBSLTE    03-Oct-23 1TCI     2TCI
OBSLTE    03-Oct-23 1TCT     2TCT
OBSLTE    03-Oct-23 1TDM     2TDM
OBSLTE    03-Oct-23 1TDX     2TDX
OBSLTE    03-Oct-23 1TE8     1XR6
OBSLTE    03-Oct-23 1TE9     1XR7
OBSLTE    03-Oct-23 1TEA     1VPD
OBSLTE    03-Oct-23 1TEB     1XR5
OBSLTE    03-Oct-23 1TEO     1VQ2
OBSLTE    03-Oct-23 1TEP     2TEP
OBSLTE    03-Oct-23 1TGA     2TGA
OBSLTE    03-Oct-23 1TGP     2TGP
OBSLTE    03-Oct-23 1TGQ     2B95
OBSLTE    03-Oct-23 1TI0     3FO7
OBSLTE    03-Oct-23 1TI2     4V4C
OBSLTE    03-Oct-23 1TI4     4V4D
OBSLTE    03-Oct-23 1TI6     4V4E
OBSLTE    03-Oct-23 1TI9     1XS9
OBSLTE    03-Oct-23 1TIX     1GOM
OBSLTE    03-Oct-23 1TJQ     3G8F
OBSLTE    03-Oct-23 1TL0     3EFX
OBSLTE    03-Oct-23 1TLN     8TLN
OBSLTE    03-Oct-23 1TM8     1YMG
OBSLTE    03-Oct-23 1TNA     6TNA
OBSLTE    03-Oct-23 1TO7     1U8E
OBSLTE    03-Oct-23 1TPI     3TPI
OBSLTE    03-Oct-23 1TQK     1VQX
OBSLTE    03-Oct-23 1TRC     1FW4
OBSLTE    03-Oct-23 1TRT     2TRT
OBSLTE    03-Oct-23 1TRX     1XOB
OBSLTE    03-Oct-23 1TS1     2TS1
OBSLTE    03-Oct-23 1TSA     2TSA
OBSLTE    03-Oct-23 1TSB     2TSB
OBSLTE    03-Oct-23 1TSG     1O7B
OBSLTE    03-Oct-23 1TSS     2TSS
OBSLTE    03-Oct-23 1TXV     2VDL
OBSLTE    03-Oct-23 1TXW     1VRN
OBSLTE    03-Oct-23 1TY3     2VDK
OBSLTE    03-Oct-23 1TY5     2VDM
OBSLTE    03-Oct-23 1TY6     2VDN
OBSLTE    03-Oct-23 1TY7     2VC2
OBSLTE    03-Oct-23 1U0Y     6D1X
OBSLTE    03-Oct-23 1U4I     2PJG
OBSLTE    03-Oct-23 1U7E     3FHI
OBSLTE    03-Oct-23 1U8D     4FE5
OBSLTE    03-Oct-23 1UAH     1UG6
OBSLTE    03-Oct-23 1UBA     1DV0
OBSLTE    03-Oct-23 1UCZ     2UCZ
OBSLTE    03-Oct-23 1UDP     2UDP
OBSLTE    03-Oct-23 1UF6     1WUB
OBSLTE    03-Oct-23 1UIQ     1V7C
OBSLTE    03-Oct-23 1UJA     1VCJ
OBSLTE    03-Oct-23 1UKD     1UKE
OBSLTE    03-Oct-23 1UM3     1VF5
OBSLTE    03-Oct-23 1UMM     2C8S
OBSLTE    03-Oct-23 1UN7     2VHL
OBSLTE    03-Oct-23 1UOX     1R51
OBSLTE    03-Oct-23 1UPO     1VYN
OBSLTE    03-Oct-23 1USJ     2BI7
OBSLTE    03-Oct-23 1UTF     4V4F
OBSLTE    03-Oct-23 1UTV     4V4F
OBSLTE    03-Oct-23 1UTW     1UYP
OBSLTE    03-Oct-23 1UUL     4LLR
OBSLTE    03-Oct-23 1UVD     2BUF
OBSLTE    03-Oct-23 1UVV     2BTY
OBSLTE    03-Oct-23 1UVW     3ZDW
OBSLTE    03-Oct-23 1UW2     2VRD
OBSLTE    03-Oct-23 1UZT     1WCO
OBSLTE    03-Oct-23 1V52     2DJK
OBSLTE    03-Oct-23 1V56     
OBSLTE    03-Oct-23 1V78     2E1W
OBSLTE    03-Oct-23 1V7B     2ZOY
OBSLTE    03-Oct-23 1V8A     3HPD
OBSLTE    03-Oct-23 1V99     4NYO
OBSLTE    03-Oct-23 1V9B     4NYP
OBSLTE    03-Oct-23 1VAA     2VAA
OBSLTE    03-Oct-23 1VAB     2VAB
OBSLTE    03-Oct-23 1VBV     5YCQ
OBSLTE    03-Oct-23 1VC7     4PRF
OBSLTE    03-Oct-23 1VDU     1WY6
OBSLTE    03-Oct-23 1VFK     3A6O
OBSLTE    03-Oct-23 1VGS     2CV4
OBSLTE    03-Oct-23 1VIL     2VIL
OBSLTE    03-Oct-23 1VIR     2VIR
OBSLTE    03-Oct-23 1VJJ     
OBSLTE    03-Oct-23 1VJP     3CIN
OBSLTE    03-Oct-23 1VKS     2JMN
OBSLTE    03-Oct-23 1VKV     1ZWJ
OBSLTE    03-Oct-23 1VLD     4V4C
OBSLTE    03-Oct-23 1VLE     4V4D
OBSLTE    03-Oct-23 1VLF     4V4E
OBSLTE    03-Oct-23 1VOQ     4V4G
OBSLTE    03-Oct-23 1VOR     4V4G
OBSLTE    03-Oct-23 1VOS     4V4G
OBSLTE    03-Oct-23 1VOU     4V4G
OBSLTE    03-Oct-23 1VOV     4V4G
OBSLTE    03-Oct-23 1VOW     4V4G
OBSLTE    03-Oct-23 1VOX     4V4G
OBSLTE    03-Oct-23 1VOY     4V4G
OBSLTE    03-Oct-23 1VOZ     4V4G
OBSLTE    03-Oct-23 1VP0     4V4G
OBSLTE    03-Oct-23 1VPG     2PWN
OBSLTE    03-Oct-23 1VPJ     2ISB
OBSLTE    03-Oct-23 1VS5     4V4H
OBSLTE    03-Oct-23 1VS6     4V4H
OBSLTE    03-Oct-23 1VS7     4V4H
OBSLTE    03-Oct-23 1VS8     4V4H
OBSLTE    03-Oct-23 1VS9     4V4I
OBSLTE    03-Oct-23 1VSA     4V4I
OBSLTE    03-Oct-23 1VSP     4V4J
OBSLTE    03-Oct-23 1VSW     4V7G
OBSLTE    03-Oct-23 1VSX     4V7G
OBSLTE    03-Oct-23 1VSY     4V7O
OBSLTE    03-Oct-23 1VSZ     6CGV
OBSLTE    03-Oct-23 1VT0     4V4K
OBSLTE    03-Oct-23 1VT2     4WWW
OBSLTE    03-Oct-23 1VT4     4V4L
OBSLTE    03-Oct-23 1VTS     
OBSLTE    03-Oct-23 1VTZ     4V4M
OBSLTE    03-Oct-23 1VU0     4V86
OBSLTE    03-Oct-23 1VU1     4V86
OBSLTE    03-Oct-23 1VU2     4V98
OBSLTE    03-Oct-23 1VU3     4V98
OBSLTE    03-Oct-23 1VU4     3J3Q
OBSLTE    03-Oct-23 1VU5     3J3Q
OBSLTE    03-Oct-23 1VU6     3J3Q
OBSLTE    03-Oct-23 1VU7     3J3Q
OBSLTE    03-Oct-23 1VU8     3J3Q
OBSLTE    03-Oct-23 1VU9     3J3Q
OBSLTE    03-Oct-23 1VUA     3J3Q
OBSLTE    03-Oct-23 1VUC     3J3Q
OBSLTE    03-Oct-23 1VUD     3J3Q
OBSLTE    03-Oct-23 1VUE     3J3Q
OBSLTE    03-Oct-23 1VUF     3J3Q
OBSLTE    03-Oct-23 1VUG     3J3Q
OBSLTE    03-Oct-23 1VUH     3J3Q
OBSLTE    03-Oct-23 1VUI     3J3Q
OBSLTE    03-Oct-23 1VUJ     3J3Q
OBSLTE    03-Oct-23 1VUK     3J3Q
OBSLTE    03-Oct-23 1VUL     3J3Q
OBSLTE    03-Oct-23 1VUM     3J3Q
OBSLTE    03-Oct-23 1VUN     3J3Q
OBSLTE    03-Oct-23 1VUO     3J3Q
OBSLTE    03-Oct-23 1VUP     3J3Q
OBSLTE    03-Oct-23 1VUQ     3J3Q
OBSLTE    03-Oct-23 1VUR     3J3Q
OBSLTE    03-Oct-23 1VUS     3J3Q
OBSLTE    03-Oct-23 1VUT     3J3Q
OBSLTE    03-Oct-23 1VUU     3J3Y
OBSLTE    03-Oct-23 1VUV     3J3Y
OBSLTE    03-Oct-23 1VUW     3J3Y
OBSLTE    03-Oct-23 1VUX     3J3Y
OBSLTE    03-Oct-23 1VUY     3J3Y
OBSLTE    03-Oct-23 1VUZ     3J3Y
OBSLTE    03-Oct-23 1VV0     3J3Y
OBSLTE    03-Oct-23 1VV1     3J3Y
OBSLTE    03-Oct-23 1VV2     3J3Y
OBSLTE    03-Oct-23 1VV3     3J3Y
OBSLTE    03-Oct-23 1VV4     3J3Y
OBSLTE    03-Oct-23 1VV5     3J3Y
OBSLTE    03-Oct-23 1VV6     3J3Y
OBSLTE    03-Oct-23 1VV7     3J3Y
OBSLTE    03-Oct-23 1VV8     3J3Y
OBSLTE    03-Oct-23 1VV9     3J3Y
OBSLTE    03-Oct-23 1VVA     3J3Y
OBSLTE    03-Oct-23 1VVB     3J3Y
OBSLTE    03-Oct-23 1VVF     3J3Y
OBSLTE    03-Oct-23 1VVG     3J3Y
OBSLTE    03-Oct-23 1VVH     3J3Y
OBSLTE    03-Oct-23 1VVI     3J3Y
OBSLTE    03-Oct-23 1VVK     4V4N
OBSLTE    03-Oct-23 1VVL     4L47
OBSLTE    03-Oct-23 1VVM     4L47
OBSLTE    03-Oct-23 1VVN     4L47
OBSLTE    03-Oct-23 1VVO     4L47
OBSLTE    03-Oct-23 1VVP     4L71
OBSLTE    03-Oct-23 1VVQ     4L71
OBSLTE    03-Oct-23 1VVR     4L71
OBSLTE    03-Oct-23 1VVS     4L71
OBSLTE    03-Oct-23 1VVT     4LEL
OBSLTE    03-Oct-23 1VVU     4LEL
OBSLTE    03-Oct-23 1VVV     4LEL
OBSLTE    03-Oct-23 1VVW     4LEL
OBSLTE    03-Oct-23 1VVX     4LFZ
OBSLTE    03-Oct-23 1VVY     4LFZ
OBSLTE    03-Oct-23 1VVZ     4LFZ
OBSLTE    03-Oct-23 1VW0     4LFZ
OBSLTE    03-Oct-23 1VW1     4O9Y
OBSLTE    03-Oct-23 1VW2     4O9Y
OBSLTE    03-Oct-23 1VW3     3J6B
OBSLTE    03-Oct-23 1VW4     3J6B
OBSLTE    03-Oct-23 1VW5     4NWR
OBSLTE    03-Oct-23 1VW6     4NWR
OBSLTE    03-Oct-23 1VW7     3J6X
OBSLTE    03-Oct-23 1VW8     3J6X
OBSLTE    03-Oct-23 1VW9     3J6X
OBSLTE    03-Oct-23 1VWS     3J6Y
OBSLTE    03-Oct-23 1VWU     3J6Y
OBSLTE    03-Oct-23 1VWV     3J6Y
OBSLTE    03-Oct-23 1VWW     3J7O
OBSLTE    03-Oct-23 1VWX     3J7O
OBSLTE    03-Oct-23 1VWY     3J7Q
OBSLTE    03-Oct-23 1VWZ     3J7Q
OBSLTE    03-Oct-23 1VX0     3J7R
OBSLTE    03-Oct-23 1VX1     3J7R
OBSLTE    03-Oct-23 1VX2     3J7R
OBSLTE    03-Oct-23 1VX3     3J7P
OBSLTE    03-Oct-23 1VX4     3J7P
OBSLTE    03-Oct-23 1VX5     3J7P
OBSLTE    03-Oct-23 1VX6     3J79
OBSLTE    03-Oct-23 1VX7     3J79
OBSLTE    03-Oct-23 1VX8     4LNT
OBSLTE    03-Oct-23 1VX9     4LNT
OBSLTE    03-Oct-23 1VXI     4LNT
OBSLTE    03-Oct-23 1VXJ     4LNT
OBSLTE    03-Oct-23 1VXK     4LSK
OBSLTE    03-Oct-23 1VXL     4LSK
OBSLTE    03-Oct-23 1VXM     4LSK
OBSLTE    03-Oct-23 1VXN     4LSK
OBSLTE    03-Oct-23 1VXP     4LT8
OBSLTE    03-Oct-23 1VXQ     4LT8
OBSLTE    03-Oct-23 1VXS     4LT8
OBSLTE    03-Oct-23 1VXT     4LT8
OBSLTE    03-Oct-23 1VXU     3J77
OBSLTE    03-Oct-23 1VXV     3J77
OBSLTE    03-Oct-23 1VXW     3J77
OBSLTE    03-Oct-23 1VXX     3J78
OBSLTE    03-Oct-23 1VXY     3J78
OBSLTE    03-Oct-23 1VXZ     3J78
OBSLTE    03-Oct-23 1VY0     4P70
OBSLTE    03-Oct-23 1VY1     4P70
OBSLTE    03-Oct-23 1VY2     4P70
OBSLTE    03-Oct-23 1VY3     4P70
OBSLTE    03-Oct-23 1VY8     4TVX
OBSLTE    03-Oct-23 1VY9     4TVX
OBSLTE    03-Oct-23 1VYY     2CHH
OBSLTE    03-Oct-23 1VZL     2CCN
OBSLTE    03-Oct-23 1VZR     
OBSLTE    03-Oct-23 1W8R     2YCE
OBSLTE    03-Oct-23 1WB1     4AC9
OBSLTE    03-Oct-23 1WB2     4ACA
OBSLTE    03-Oct-23 1WB3     4ACB
OBSLTE    03-Oct-23 1WCA     2BOV
OBSLTE    03-Oct-23 1WDB     1HKO
OBSLTE    03-Oct-23 1WDH     1ZS9
OBSLTE    03-Oct-23 1WE3     4V4O
OBSLTE    03-Oct-23 1WEA     2WEA
OBSLTE    03-Oct-23 1WEB     2WEB
OBSLTE    03-Oct-23 1WEC     2WEC
OBSLTE    03-Oct-23 1WED     2WED
OBSLTE    03-Oct-23 1WF4     4V4O
OBSLTE    03-Oct-23 1WG9     1XKV
OBSLTE    03-Oct-23 1WGA     9WGA
OBSLTE    03-Oct-23 1WGZ     5WVU
OBSLTE    03-Oct-23 1WJ8     1WTY
OBSLTE    03-Oct-23 1WJH     2ECC
OBSLTE    03-Oct-23 1WLL     3A20
OBSLTE    03-Oct-23 1WLQ     2ZXX
OBSLTE    03-Oct-23 1WNQ     2D2D
OBSLTE    03-Oct-23 1WPE     2ZBD
OBSLTE    03-Oct-23 1WPH     2PAQ
OBSLTE    03-Oct-23 1WQI     2E1O
OBSLTE    03-Oct-23 1WSY     1BKS
OBSLTE    03-Oct-23 1WT4     2V1T
OBSLTE    03-Oct-23 1WUC     3CTK
OBSLTE    03-Oct-23 1WUS     2DWK
OBSLTE    03-Oct-23 1WX3     2ZMX
OBSLTE    03-Oct-23 1X3V     2DMO
OBSLTE    03-Oct-23 1X5U     5GVQ
OBSLTE    03-Oct-23 1X6K     2A29
OBSLTE    03-Oct-23 1X72     2CMU
OBSLTE    03-Oct-23 1X7L     2JQA
OBSLTE    03-Oct-23 1X7U     5L02
OBSLTE    03-Oct-23 1XAQ     2GA5
OBSLTE    03-Oct-23 1XAZ     2PJI
OBSLTE    03-Oct-23 1XC2     1YQG
OBSLTE    03-Oct-23 1XG9     1ZGH
OBSLTE    03-Oct-23 1XKC     1YEM
OBSLTE    03-Oct-23 1XM0     2KZN
OBSLTE    03-Oct-23 1XMR     2UZ3
OBSLTE    03-Oct-23 1XNP     2P4W
OBSLTE    03-Oct-23 1XO4     2EVN
OBSLTE    03-Oct-23 1XO9     2KMW
OBSLTE    03-Oct-23 1XP2     2VO9
OBSLTE    03-Oct-23 1XQ2     2AO6
OBSLTE    03-Oct-23 1XQU     5UVM
OBSLTE    03-Oct-23 1XTX     2DJJ
OBSLTE    03-Oct-23 1XV1     2Z5F
OBSLTE    03-Oct-23 1XVH     4KJM
OBSLTE    03-Oct-23 1Y0F     3HR2
OBSLTE    03-Oct-23 1Y41     2HR9
OBSLTE    03-Oct-23 1Y8E     
OBSLTE    03-Oct-23 1YAW     1VQV
OBSLTE    03-Oct-23 1YBB     1VR4
OBSLTE    03-Oct-23 1YBP     1VQW
OBSLTE    03-Oct-23 1YGV     3HQV
OBSLTE    03-Oct-23 1YH0     3KZC
OBSLTE    03-Oct-23 1YH1     3KZK
OBSLTE    03-Oct-23 1YH6     2Z5D
OBSLTE    03-Oct-23 1YHX     2YHX
OBSLTE    03-Oct-23 1YKU     3PMC
OBSLTE    03-Oct-23 1YL2     2CA7
OBSLTE    03-Oct-23 1YL3     4V4P
OBSLTE    03-Oct-23 1YL4     4V4P
OBSLTE    03-Oct-23 1YMF     5FFM
OBSLTE    03-Oct-23 1YMI     3JUH
OBSLTE    03-Oct-23 1YO3     5WOF
OBSLTE    03-Oct-23 1YPD     1QPB
OBSLTE    03-Oct-23 1YPW     3CF2
OBSLTE    03-Oct-23 1YQ0     3CF1
OBSLTE    03-Oct-23 1YQI     3CF3
OBSLTE    03-Oct-23 1YR4     2F91
OBSLTE    03-Oct-23 1YUV     1VRR
OBSLTE    03-Oct-23 1YVV     3KKJ
OBSLTE    03-Oct-23 1YW3     2IFA
OBSLTE    03-Oct-23 1YWZ     2K07
OBSLTE    03-Oct-23 1YZ8     2LKX
OBSLTE    03-Oct-23 1YZO     2GG1
OBSLTE    03-Oct-23 1Z2R     
OBSLTE    03-Oct-23 1Z4B     2FPK
OBSLTE    03-Oct-23 1Z4C     2FPL
OBSLTE    03-Oct-23 1Z4D     2FPM
OBSLTE    03-Oct-23 1Z61     1ZAE
